timestamp,signal_mV
05:59:37,173.861084
05:59:38,173.994873
05:59:39,174.087158
05:59:40,174.084717
05:59:41,174.016846
05:59:42,173.857178
05:59:43,172.887451
05:59:44,170.245117
05:59:45,168.217773
05:59:46,166.901367
05:59:47,165.746338
05:59:48,164.242432
05:59:49,163.166748
05:59:50,163.728271
05:59:51,165.799316
05:59:52,166.244873
05:59:53,166.136719
05:59:54,166.54834
05:59:55,165.773926
05:59:56,164.488281
05:59:57,162.459717
05:59:58,161.394531
05:59:59,159.548828
06:00:00,158.747559
06:00:01,160.326904
06:00:02,162.633057
06:00:03,164.73999
06:00:04,166.6521
06:00:05,168.266357
06:00:06,169.388428
06:00:07,170.011475
06:00:08,169.814209
06:00:09,169.831299
06:00:10,170.123047
06:00:11,168.839111
06:00:12,165.976807
06:00:13,166.235107
06:00:14,168.113525
06:00:15,169.324463
06:00:16,170.062744
06:00:17,171.009277
06:00:18,171.625977
06:00:19,172.152588
06:00:20,172.459717
06:00:21,172.865479
06:00:22,173.126465
06:00:23,173.198975
06:00:24,173.19873
06:00:25,173.22998
06:00:26,173.187256
06:00:27,173.213867
06:00:28,173.244385
06:00:29,173.228271
06:00:30,173.146484
06:00:31,172.98584
06:00:32,172.891846
06:00:33,172.604004
06:00:34,172.241211
06:00:35,172.031982
06:00:36,171.841064
06:00:37,171.467529
06:00:38,169.897949
06:00:39,168.46167
06:00:40,167.833496
06:00:41,167.556152
06:00:42,167.736328
06:00:43,168.067627
06:00:44,168.033691
06:00:45,166.228271
06:00:46,165.737305
06:00:47,167.136475
06:00:48,168.406006
06:00:49,169.199951
06:00:50,169.745361
06:00:51,170.280762
06:00:52,170.797852
06:00:53,171.085449
06:00:54,171.331299
06:00:55,171.749268
06:00:56,172.084229
06:00:57,172.270508
06:00:58,172.274658
06:00:59,172.133301
06:01:00,172.191406
06:01:01,172.273437
06:01:02,172.350098
06:01:03,172.524414
06:01:04,172.633545
06:01:05,172.682861
06:01:06,172.77832
06:01:07,172.744385
06:01:08,172.687256
06:01:09,172.577637
06:01:10,171.829834
06:01:11,170.097168
06:01:12,169.11377
06:01:13,169.551025
06:01:14,170.174561
06:01:15,170.697754
06:01:16,171.010742
06:01:17,171.159912
06:01:18,171.009521
06:01:19,170.837158
06:01:20,170.183105
06:01:21,170.017334
06:01:22,170.041992
06:01:23,170.291992
06:01:24,170.625488
06:01:25,170.836426
06:01:26,171.061279
06:01:27,171.429443
06:01:28,171.75708
06:01:29,171.96582
06:01:30,172.203613
06:01:31,172.407715
06:01:32,172.480957
06:01:33,172.545654
06:01:34,172.705078
06:01:35,172.618652
06:01:36,172.510498
06:01:37,172.518799
06:01:38,172.050293
06:01:39,171.639404
06:01:40,171.49585
06:01:41,171.624512
06:01:42,171.632812
06:01:43,171.874512
06:01:44,171.963867
06:01:45,172.129883
06:01:46,172.05835
06:01:47,171.843018
06:01:48,171.611572
06:01:49,171.37915
06:01:50,171.356445
06:01:51,171.265625
06:01:52,170.966553
06:01:53,170.10376
06:01:54,168.832275
06:01:55,168.579346
06:01:56,168.765137
06:01:57,169.095459
06:01:58,169.595947
06:01:59,170.131104
06:02:00,170.379883
06:02:01,169.898682
06:02:02,169.87793
06:02:03,170.331055
06:02:04,170.601074
06:02:05,170.889404
06:02:06,170.93042
06:02:07,170.526855
06:02:08,170.393311
06:02:09,170.471924
06:02:10,170.614014
06:02:11,170.890137
06:02:12,170.890625
06:02:13,171.03418
06:02:14,171.07373
06:02:15,170.690674
06:02:16,170.472656
06:02:17,169.773682
06:02:18,167.851562
06:02:19,166.840576
06:02:20,167.408691
06:02:21,168.064941
06:02:22,168.607178
06:02:23,168.619141
06:02:24,167.14624
06:02:25,164.851318
06:02:26,162.529785
06:02:27,162.576904
06:02:28,161.590088
06:02:29,159.08252
06:02:30,155.54834
06:02:31,152.717041
06:02:32,148.528564
06:02:33,143.408936
06:02:34,139.396973
06:02:35,136.024658
06:02:36,134.387451
06:02:37,133.495361
06:02:38,129.869873
06:02:39,128.655029
06:02:40,130.252197
06:02:41,131.772705
06:02:42,131.457275
06:02:43,131.686279
06:02:44,132.691895
06:02:45,133.663818
06:02:46,135.676025
06:02:47,137.99707
06:02:48,139.824219
06:02:49,141.091309
06:02:50,141.511475
06:02:51,142.248535
06:02:52,144.881348
06:02:53,147.765625
06:02:54,149.985352
06:02:55,152.197998
06:02:56,153.90625
06:02:57,154.623291
06:02:58,154.841797
06:02:59,155.156494
06:03:00,153.967041
06:03:01,151.809082
06:03:02,150.112549
06:03:03,149.740967
06:03:04,150.621338
06:03:05,152.086182
06:03:06,152.241455
06:03:07,151.504639
06:03:08,148.443604
06:03:09,142.635986
06:03:10,135.01416
06:03:11,128.552979
06:03:12,127.601074
06:03:13,130.843506
06:03:14,135.139648
06:03:15,139.84082
06:03:16,144.152344
06:03:17,146.465576
06:03:18,145.987793
06:03:19,145.75
06:03:20,145.385986
06:03:21,143.378662
06:03:22,141.124512
06:03:23,142.788086
06:03:24,146.304199
06:03:25,149.162354
06:03:26,150.746338
06:03:27,149.899414
06:03:28,147.269043
06:03:29,143.328857
06:03:30,143.147705
06:03:31,148.558838
06:03:32,152.422607
06:03:33,155.727783
06:03:34,158.155273
06:03:35,159.736084
06:03:36,161.046875
06:03:37,163.105713
06:03:38,164.517334
06:03:39,165.797119
06:03:40,166.401611
06:03:41,166.651611
06:03:42,166.723633
06:03:43,167.027832
06:03:44,166.934326
06:03:45,166.547363
06:03:46,165.834473
06:03:47,165.696045
06:03:48,165.624512
06:03:49,164.854248
06:03:50,163.271973
06:03:51,163.359375
06:03:52,164.081787
06:03:53,164.560791
06:03:54,163.302246
06:03:55,159.208496
06:03:56,157.885254
06:03:57,158.152588
06:03:58,157.785156
06:03:59,157.748047
06:04:00,159.170898
06:04:01,160.388184
06:04:02,161.604248
06:04:03,163.064697
06:04:04,164.011475
06:04:05,164.995605
06:04:06,165.796143
06:04:07,165.722168
06:04:08,165.885742
06:04:09,166.243652
06:04:10,166.991699
06:04:11,166.905273
06:04:12,167.839111
06:04:13,168.452637
06:04:14,168.91333
06:04:15,169.448242
06:04:16,169.82666
06:04:17,170.159424
06:04:18,170.45166
06:04:19,170.846924
06:04:20,171.268555
06:04:21,171.473389
06:04:22,171.551514
06:04:23,171.453857
06:04:24,171.545898
06:04:25,171.497314
06:04:26,171.048096
06:04:27,170.123779
06:04:28,168.158203
06:04:29,165.468506
06:04:30,164.677246
06:04:31,166.19458
06:04:32,167.177246
06:04:33,167.98584
06:04:34,168.542725
06:04:35,168.935547
06:04:36,168.656982
06:04:37,164.141846
06:04:38,156.760986
06:04:39,153.733643
06:04:40,152.735107
06:04:41,153.211426
06:04:42,154.922363
06:04:43,156.029785
06:04:44,155.622803
06:04:45,154.81958
06:04:46,149.188477
06:04:47,146.847168
06:04:48,148.819824
06:04:49,151.828613
06:04:50,154.977051
06:04:51,157.605713
06:04:52,159.742432
06:04:53,161.270996
06:04:54,162.341064
06:04:55,163.115234
06:04:56,163.377441
06:04:57,163.703857
06:04:58,163.220459
06:04:59,161.6875
06:05:00,160.64502
06:05:01,160.541748
06:05:02,160.453125
06:05:03,157.583984
06:05:04,151.70874
06:05:05,147.869873
06:05:06,146.079102
06:05:07,145.937988
06:05:08,147.016113
06:05:09,148.985107
06:05:10,152.186768
06:05:11,155.033203
06:05:12,159
06:05:13,161.215332
06:05:14,161.669678
06:05:15,163.169678
06:05:16,164.665771
06:05:17,165.824463
06:05:18,166.907715
06:05:19,167.314453
06:05:20,167.689941
06:05:21,167.13208
06:05:22,166.137451
06:05:23,165.279053
06:05:24,164.338867
06:05:25,161.120605
06:05:26,159.087402
06:05:27,155.419922
06:05:28,150.854736
06:05:29,147.07373
06:05:30,145.438965
06:05:31,147.329102
06:05:32,150.166748
06:05:33,152.710693
06:05:34,154.675781
06:05:35,155.839355
06:05:36,157.166504
06:05:37,158.070557
06:05:38,158.069824
06:05:39,157.56958
06:05:40,157.637939
06:05:41,158.380615
06:05:42,159.029053
06:05:43,160.582031
06:05:44,161.96582
06:05:45,162.993896
06:05:46,163.385254
06:05:47,163.400391
06:05:48,163.80127
06:05:49,164.473877
06:05:50,165.065674
06:05:51,165.538086
06:05:52,165.966064
06:05:53,166.809082
06:05:54,167.513428
06:05:55,168.018799
06:05:56,168.391357
06:05:57,168.599365
06:05:58,168.754639
06:05:59,168.918701
06:06:00,168.972412
06:06:01,168.662354
06:06:02,166.949463
06:06:03,164.952637
06:06:04,162.032227
06:06:05,158.470703
06:06:06,154.234375
06:06:07,151.839355
06:06:08,149.44043
06:06:09,145.933594
06:06:10,142.458008
06:06:11,138.289062
06:06:12,133.875977
06:06:13,134.535645
06:06:14,137.506836
06:06:15,140.554932
06:06:16,143.92334
06:06:17,146.842285
06:06:18,149.387939
06:06:19,151.761963
06:06:20,153.854248
06:06:21,155.517334
06:06:22,156.481201
06:06:23,157.247314
06:06:24,156.933838
06:06:25,155.361816
06:06:26,153.884033
06:06:27,151.882324
06:06:28,146.953857
06:06:29,137.796387
06:06:30,131.38208
06:06:31,128.774902
06:06:32,125.357666
06:06:33,119.375732
06:06:34,114.476074
06:06:35,112.822754
06:06:36,113.131592
06:06:37,114.615967
06:06:38,115.789551
06:06:39,113.334229
06:06:40,109.780762
06:06:41,108.451904
06:06:42,109.334229
06:06:43,111.314209
06:06:44,113.725342
06:06:45,116.492676
06:06:46,119.592285
06:06:47,121.481934
06:06:48,120.726807
06:06:49,118.47998
06:06:50,119.422363
06:06:51,123.144775
06:06:52,127.742676
06:06:53,131.630371
06:06:54,134.381104
06:06:55,137.260742
06:06:56,139.458252
06:06:57,141.110107
06:06:58,143.501953
06:06:59,145.97876
06:07:00,147.919678
06:07:01,149.514893
06:07:02,150.818848
06:07:03,152.442139
06:07:04,153.352051
06:07:05,154.167236
06:07:06,156.093994
06:07:07,157.567627
06:07:08,158.277832
06:07:09,159.032959
06:07:10,160.15625
06:07:11,161.155029
06:07:12,160.97998
06:07:13,160.675781
06:07:14,155.971191
06:07:15,150.55542
06:07:16,146.613525
06:07:17,145.250732
06:07:18,148.312012
06:07:19,151.360107
06:07:20,154.062744
06:07:21,156.243896
06:07:22,157.863281
06:07:23,158.869385
06:07:24,159.786865
06:07:25,159.56958
06:07:26,159.469482
06:07:27,160.23877
06:07:28,161.039062
06:07:29,161.721191
06:07:30,161.350098
06:07:31,155.763916
06:07:32,147.031982
06:07:33,142.230225
06:07:34,140.505859
06:07:35,140.915771
06:07:36,142.779053
06:07:37,142.737061
06:07:38,142.395264
06:07:39,143.69458
06:07:40,145.344482
06:07:41,145.639648
06:07:42,140.296631
06:07:43,134.138916
06:07:44,128.340332
06:07:45,122.938965
06:07:46,121.089111
06:07:47,122.725586
06:07:48,125.086426
06:07:49,126.993164
06:07:50,127.909912
06:07:51,129.878662
06:07:52,132.446777
06:07:53,134.876953
06:07:54,137.245605
06:07:55,139.571533
06:07:56,141.461914
06:07:57,142.479736
06:07:58,142.77417
06:07:59,141.000732
06:08:00,135.594482
06:08:01,128.650146
06:08:02,125.876221
06:08:03,126.356445
06:08:04,127.164551
06:08:05,125.963379
06:08:06,124.293701
06:08:07,123.530273
06:08:08,123.965088
06:08:09,124.947998
06:08:10,124.204102
06:08:11,120.565918
06:08:12,117.792969
06:08:13,119.626953
06:08:14,122.519775
06:08:15,125.846924
06:08:16,128.92627
06:08:17,131.938477
06:08:18,134.312012
06:08:19,136.5
06:08:20,138.590088
06:08:21,139.971924
06:08:22,140.855957
06:08:23,142.346191
06:08:24,145.130615
06:08:25,147.686279
06:08:26,149.355713
06:08:27,150.454102
06:08:28,151.124268
06:08:29,151.240723
06:08:30,151.80835
06:08:31,152.571289
06:08:32,153.070312
06:08:33,153.537842
06:08:34,153.999268
06:08:35,153.974365
06:08:36,152.239502
06:08:37,148.017334
06:08:38,145.126221
06:08:39,143.612061
06:08:40,143.636963
06:08:41,145.202637
06:08:42,147.426025
06:08:43,149.997314
06:08:44,151.443604
06:08:45,151.563965
06:08:46,151.259766
06:08:47,151.845215
06:08:48,150.454834
06:08:49,150.297607
06:08:50,151.475586
06:08:51,152.496826
06:08:52,153.782227
06:08:53,155.447021
06:08:54,155.700684
06:08:55,152.87793
06:08:56,152.398926
06:08:57,151.438477
06:08:58,151.275391
06:08:59,151.236328
06:09:00,152.122803
06:09:01,153.735596
06:09:02,155.268066
06:09:03,156.439453
06:09:04,157.602295
06:09:05,158.981934
06:09:06,160.314697
06:09:07,161.469727
06:09:08,160.734619
06:09:09,159.205811
06:09:10,158.547607
06:09:11,156.075684
06:09:12,154.108887
06:09:13,153.929443
06:09:14,152.487549
06:09:15,152.468018
06:09:16,152.683594
06:09:17,151.949951
06:09:18,151.555176
06:09:19,148.620117
06:09:20,145.287109
06:09:21,142.499756
06:09:22,140.555664
06:09:23,142.416016
06:09:24,143.826904
06:09:25,144.2854
06:09:26,143.165283
06:09:27,141.795654
06:09:28,142.301758
06:09:29,141.874512
06:09:30,140.072754
06:09:31,139.855957
06:09:32,141.113525
06:09:33,142.282959
06:09:34,142.142822
06:09:35,140.907471
06:09:36,139.531738
06:09:37,138.21875
06:09:38,134.268066
06:09:39,128.523193
06:09:40,127.516357
06:09:41,127.751465
06:09:42,129.33667
06:09:43,130.693359
06:09:44,132.192627
06:09:45,133.633545
06:09:46,135.609619
06:09:47,137.623291
06:09:48,140.056641
06:09:49,142.605469
06:09:50,145.282471
06:09:51,147.504883
06:09:52,149.374756
06:09:53,150.105225
06:09:54,149.864746
06:09:55,149.321289
06:09:56,149.507812
06:09:57,150.25
06:09:58,149.671631
06:09:59,147.021484
06:10:00,143.913086
06:10:01,144.268555
06:10:02,146.925781
06:10:03,149.856934
06:10:04,152.293701
06:10:05,154.039062
06:10:06,154.973633
06:10:07,156.167236
06:10:08,157.720947
06:10:09,158.729736
06:10:10,158.462402
06:10:11,155.733643
06:10:12,147.227783
06:10:13,140.224609
06:10:14,138.776367
06:10:15,138.849121
06:10:16,137.365967
06:10:17,137.463379
06:10:18,140.240723
06:10:19,143.525146
06:10:20,145.487793
06:10:21,146.674072
06:10:22,146.645264
06:10:23,147.834473
06:10:24,148.512695
06:10:25,149.34668
06:10:26,148.436035
06:10:27,149.183105
06:10:28,150.04126
06:10:29,150.093018
06:10:30,148.358398
06:10:31,143.834961
06:10:32,138.70752
06:10:33,135.852295
06:10:34,132.085449
06:10:35,130.567383
06:10:36,131.25
06:10:37,132.329346
06:10:38,132.947266
06:10:39,134.002441
06:10:40,135.112061
06:10:41,136.811035
06:10:42,137.862305
06:10:43,132.485596
06:10:44,125.540771
06:10:45,121.05249
06:10:46,117.168457
06:10:47,117.608398
06:10:48,121.105713
06:10:49,125.548584
06:10:50,129.939697
06:10:51,133.188721
06:10:52,136.334229
06:10:53,141.091797
06:10:54,144.492676
06:10:55,147.133545
06:10:56,149.178223
06:10:57,150.895752
06:10:58,149.216064
06:10:59,144.47876
06:11:00,144.378662
06:11:01,145.55957
06:11:02,147.02832
06:11:03,149.028076
06:11:04,150.344238
06:11:05,151.7146
06:11:06,153.102295
06:11:07,153.825195
06:11:08,153.267822
06:11:09,152.177246
06:11:10,153.465332
06:11:11,155.543457
06:11:12,157.155762
06:11:13,158.677734
06:11:14,160.235352
06:11:15,161.608887
06:11:16,162.324463
06:11:17,162.72583
06:11:18,163.258301
06:11:19,163.776367
06:11:20,164.019531
06:11:21,164.122559
06:11:22,164.140625
06:11:23,162.729492
06:11:24,157.381348
06:11:25,148.248047
06:11:26,140.708496
06:11:27,143.08667
06:11:28,144.88623
06:11:29,143.606689
06:11:30,143.653809
06:11:31,144.635498
06:11:32,146.141602
06:11:33,148.558105
06:11:34,151.10791
06:11:35,153.160156
06:11:36,155.346924
06:11:37,156.932861
06:11:38,157.7854
06:11:39,159.199951
06:11:40,160.030518
06:11:41,160.860596
06:11:42,161.619141
06:11:43,162.695557
06:11:44,164.015137
06:11:45,165.072021
06:11:46,165.88916
06:11:47,166.552246
06:11:48,167.33252
06:11:49,167.833252
06:11:50,168.096924
06:11:51,168.427246
06:11:52,168.741455
06:11:53,168.954102
06:11:54,169.080078
06:11:55,169.248779
06:11:56,169.340576
06:11:57,169.416992
06:11:58,169.460449
06:11:59,169.771973
06:12:00,169.84668
06:12:01,169.900146
06:12:02,170.125977
06:12:03,170.281494
06:12:04,170.231934
06:12:05,170.446777
06:12:06,170.508057
06:12:07,170.647217
06:12:08,169.347412
06:12:09,168.072754
06:12:10,167.59375
06:12:11,166.918457
06:12:12,164.486084
06:12:13,161.762451
06:12:14,160.587891
06:12:15,158.952881
06:12:16,157.087402
06:12:17,155.168701
06:12:18,152.251709
06:12:19,147.960937
06:12:20,143.548828
06:12:21,139.006592
06:12:22,131.648682
06:12:23,128.751221
06:12:24,127.307129
06:12:25,126.533691
06:12:26,127.647217
06:12:27,131.063965
06:12:28,135.415527
06:12:29,139.30127
06:12:30,142.889893
06:12:31,145.453369
06:12:32,146.580566
06:12:33,146.160645
06:12:34,146.235107
06:12:35,149.879883
06:12:36,152.292236
06:12:37,154.320801
06:12:38,155.920898
06:12:39,157.730957
06:12:40,159.35791
06:12:41,160.661621
06:12:42,160.859131
06:12:43,161.627197
06:12:44,162.536865
06:12:45,163.453613
06:12:46,163.591309
06:12:47,163.675049
06:12:48,163.570801
06:12:49,163.950928
06:12:50,165.071289
06:12:51,166.048828
06:12:52,166.865967
06:12:53,167.259277
06:12:54,167.629395
06:12:55,167.809326
06:12:56,168.214844
06:12:57,168.49585
06:12:58,169
06:12:59,169.273682
06:13:00,169.450928
06:13:01,169.633789
06:13:02,169.744141
06:13:03,169.098389
06:13:04,167.662598
06:13:05,166.114746
06:13:06,165.372314
06:13:07,165.201416
06:13:08,165.874512
06:13:09,166.727783
06:13:10,168.145264
06:13:11,168.910889
06:13:12,169.462891
06:13:13,170.071289
06:13:14,170.376221
06:13:15,170.448242
06:13:16,169.794189
06:13:17,166.874756
06:13:18,162.149658
06:13:19,158.444092
06:13:20,160.005615
06:13:21,161.74707
06:13:22,163.072021
06:13:23,164.077881
06:13:24,164.909668
06:13:25,165.495117
06:13:26,165.969971
06:13:27,166.510742
06:13:28,166.960693
06:13:29,167.545166
06:13:30,167.878174
06:13:31,165.676758
06:13:32,159.981201
06:13:33,149.946289
06:13:34,139.964111
06:13:35,132.241455
06:13:36,125.520996
06:13:37,118.681152
06:13:38,111.151611
06:13:39,109.989014
06:13:40,113.759277
06:13:41,119.008545
06:13:42,124.467529
06:13:43,129.017334
06:13:44,132.187012
06:13:45,133.889648
06:13:46,136.98999
06:13:47,140.521729
06:13:48,143.070312
06:13:49,145.067871
06:13:50,146.447998
06:13:51,148.063965
06:13:52,149.678955
06:13:53,151.015381
06:13:54,151.60791
06:13:55,152.414062
06:13:56,153.268799
06:13:57,153.174316
06:13:58,152.608643
06:13:59,151.00708
06:14:00,146.959473
06:14:01,141.290039
06:14:02,138.572021
06:14:03,137.266357
06:14:04,134.794434
06:14:05,130.481445
06:14:06,125.052002
06:14:07,124.920654
06:14:08,127.260742
06:14:09,130.006836
06:14:10,128.582275
06:14:11,127.734863
06:14:12,129.188965
06:14:13,131.728516
06:14:14,132.657959
06:14:15,134.62793
06:14:16,136.311279
06:14:17,136.903809
06:14:18,136.797363
06:14:19,135.241455
06:14:20,132.67334
06:14:21,131.711914
06:14:22,133.244385
06:14:23,136.538818
06:14:24,140.038818
06:14:25,144.093994
06:14:26,147.657959
06:14:27,150.881348
06:14:28,154.077637
06:14:29,156.613281
06:14:30,158.521973
06:14:31,160.324707
06:14:32,161.161377
06:14:33,158.688477
06:14:34,156.296387
06:14:35,156.053955
06:14:36,155.891602
06:14:37,156.922363
06:14:38,159.030029
06:14:39,160.599609
06:14:40,161.970459
06:14:41,162.935303
06:14:42,163.431885
06:14:43,163.192139
06:14:44,163.20459
06:14:45,164.046143
06:14:46,165.074951
06:14:47,166.102783
06:14:48,167.081543
06:14:49,167.896484
06:14:50,168.321289
06:14:51,168.869385
06:14:52,169.391846
06:14:53,169.812256
06:14:54,170.233887
06:14:55,170.16626
06:14:56,170.062988
06:14:57,169.663086
06:14:58,169.404297
06:14:59,169.150391
06:15:00,168.968506
06:15:01,168.225098
06:15:02,165.962402
06:15:03,163.069336
06:15:04,159.56665
06:15:05,157.118164
06:15:06,155.904297
06:15:07,154.173584
06:15:08,149.282227
06:15:09,143.718506
06:15:10,142.071777
06:15:11,143.195068
06:15:12,144.887695
06:15:13,145.984375
06:15:14,147.02002
06:15:15,148.832275
06:15:16,151.64209
06:15:17,154.144043
06:15:18,156.489258
06:15:19,159.446045
06:15:20,161.820068
06:15:21,163.648193
06:15:22,165.07373
06:15:23,164.758301
06:15:24,160.822754
06:15:25,157.794678
06:15:26,157.079346
06:15:27,157.501221
06:15:28,158.540039
06:15:29,160.128418
06:15:30,161.543945
06:15:31,162.818359
06:15:32,163.749512
06:15:33,164.840088
06:15:34,165.803711
06:15:35,166.705811
06:15:36,167.681396
06:15:37,168.315186
06:15:38,168.813721
06:15:39,169.19458
06:15:40,169.833984
06:15:41,170.136719
06:15:42,170.028076
06:15:43,170.078125
06:15:44,170.055664
06:15:45,170.2771
06:15:46,170.540771
06:15:47,170.459961
06:15:48,170.18335
06:15:49,169.98291
06:15:50,170.030029
06:15:51,169.447998
06:15:52,169.139648
06:15:53,169.523437
06:15:54,169.949219
06:15:55,170.273193
06:15:56,170.486572
06:15:57,170.236816
06:15:58,168.67041
06:15:59,168.561768
06:16:00,169.054199
06:16:01,169.432617
06:16:02,169.174805
06:16:03,168.134521
06:16:04,168.251709
06:16:05,168.741211
06:16:06,169.19165
06:16:07,169.336426
06:16:08,169.40332
06:16:09,169.569336
06:16:10,169.589844
06:16:11,168.916748
06:16:12,165.740479
06:16:13,163.43457
06:16:14,160.010498
06:16:15,156.353027
06:16:16,156.262939
06:16:17,158.516357
06:16:18,160.925293
06:16:19,163.026611
06:16:20,164.895752
06:16:21,166.169922
06:16:22,167.43042
06:16:23,168.303467
06:16:24,168.575928
06:16:25,168.186035
06:16:26,168.084717
06:16:27,168.691406
06:16:28,169.194336
06:16:29,169.542969
06:16:30,169.693115
06:16:31,169.759766
06:16:32,169.022949
06:16:33,166.141113
06:16:34,164.281494
06:16:35,162.179687
06:16:36,158.445312
06:16:37,156.564453
06:16:38,157.782227
06:16:39,159.520996
06:16:40,161.742676
06:16:41,163.635254
06:16:42,165.18457
06:16:43,166.621338
06:16:44,166.834717
06:16:45,164.662598
06:16:46,164.357178
06:16:47,164.243408
06:16:48,163.21167
06:16:49,160.163574
06:16:50,157.686279
06:16:51,156.888428
06:16:52,157.219971
06:16:53,158.612305
06:16:54,160.119873
06:16:55,161.598633
06:16:56,163.389893
06:16:57,164.779053
06:16:58,165.983887
06:16:59,165.101318
06:17:00,163.302002
06:17:01,161.096924
06:17:02,158.000732
06:17:03,154.331787
06:17:04,154.545654
06:17:05,155.275391
06:17:06,155.374268
06:17:07,154.945801
06:17:08,155.106445
06:17:09,154.832275
06:17:10,152.224609
06:17:11,148.350098
06:17:12,149.563721
06:17:13,152.075439
06:17:14,154.050537
06:17:15,155.442139
06:17:16,156.042969
06:17:17,155.904053
06:17:18,155.039551
06:17:19,153.593994
06:17:20,152.923584
06:17:21,153.263428
06:17:22,153.013428
06:17:23,154.374756
06:17:24,155.458252
06:17:25,156.308105
06:17:26,156.498535
06:17:27,157.188965
06:17:28,156.044189
06:17:29,155.925537
06:17:30,157.837402
06:17:31,160.028564
06:17:32,161.54248
06:17:33,162.320312
06:17:34,162.599609
06:17:35,162.859375
06:17:36,163.398437
06:17:37,163.740967
06:17:38,163.694336
06:17:39,163.465576
06:17:40,163.473633
06:17:41,164.178955
06:17:42,163.384521
06:17:43,162.860596
06:17:44,162.896729
06:17:45,163.440186
06:17:46,164.341553
06:17:47,165.836182
06:17:48,166.799561
06:17:49,167.42041
06:17:50,167.389404
06:17:51,167.620117
06:17:52,167.681885
06:17:53,168.003662
06:17:54,168.70874
06:17:55,169.313232
06:17:56,170.068359
06:17:57,170.545654
06:17:58,170.053223
06:17:59,168.365967
06:18:00,168.296875
06:18:01,168.982422
06:18:02,169.634033
06:18:03,170.00293
06:18:04,166.553955
06:18:05,165.665771
06:18:06,167.034668
06:18:07,168.203613
06:18:08,169.052002
06:18:09,169.737305
06:18:10,170.13623
06:18:11,170.458008
06:18:12,170.198242
06:18:13,170.012451
06:18:14,169.772217
06:18:15,169.873047
06:18:16,169.954834
06:18:17,169.948242
06:18:18,170.33252
06:18:19,170.51416
06:18:20,170.522217
06:18:21,170.315674
06:18:22,169.082031
06:18:23,167.892334
06:18:24,166.807373
06:18:25,165.016602
06:18:26,163.596191
06:18:27,164.287842
06:18:28,165.496094
06:18:29,166.684326
06:18:30,168.034668
06:18:31,168.856201
06:18:32,169.414062
06:18:33,169.802002
06:18:34,170.143555
06:18:35,170.631836
06:18:36,170.939453
06:18:37,170.845947
06:18:38,170.786377
06:18:39,170.249512
06:18:40,169.014648
06:18:41,168.1604
06:18:42,166.779053
06:18:43,166.760986
06:18:44,164.333252
06:18:45,163.761475
06:18:46,165.782715
06:18:47,167.344482
06:18:48,167.811279
06:18:49,165.407959
06:18:50,163.372314
06:18:51,163.253418
06:18:52,164.349121
06:18:53,165.847168
06:18:54,167.072021
06:18:55,167.833252
06:18:56,168.033447
06:18:57,168.164551
06:18:58,168.51123
06:18:59,169.02002
06:19:00,169.609131
06:19:01,170.03418
06:19:02,170.265137
06:19:03,170.477295
06:19:04,170.668701
06:19:05,170.871338
06:19:06,170.942627
06:19:07,171.001221
06:19:08,170.610107
06:19:09,165.817627
06:19:10,160.630859
06:19:11,159.164795
06:19:12,159.133301
06:19:13,159.723633
06:19:14,160.591797
06:19:15,161.817871
06:19:16,162.706299
06:19:17,163.922607
06:19:18,165.142334
06:19:19,166.061768
06:19:20,166.780273
06:19:21,167.60498
06:19:22,168.534912
06:19:23,169.1875
06:19:24,169.712891
06:19:25,169.984131
06:19:26,170.050537
06:19:27,169.598633
06:19:28,168.810547
06:19:29,168.472656
06:19:30,168.714844
06:19:31,168.712891
06:19:32,168.414795
06:19:33,169.046143
06:19:34,169.507324
06:19:35,170.025146
06:19:36,170.416016
06:19:37,170.48291
06:19:38,170.373779
06:19:39,170.394043
06:19:40,170.574219
06:19:41,170.64502
06:19:42,170.745117
06:19:43,170.924805
06:19:44,170.814697
06:19:45,170.627441
06:19:46,170.388916
06:19:47,170.422363
06:19:48,170.550781
06:19:49,170.645508
06:19:50,170.623047
06:19:51,170.444824
06:19:52,169.333496
06:19:53,169.599854
06:19:54,170.134033
06:19:55,170.491211
06:19:56,170.716309
06:19:57,170.621826
06:19:58,167.738525
06:19:59,166.465332
06:20:00,166.866455
06:20:01,167.912354
06:20:02,168.557617
06:20:03,168.929932
06:20:04,169.228516
06:20:05,169.371338
06:20:06,169.614746
06:20:07,169.89624
06:20:08,170.022705
06:20:09,170.255859
06:20:10,170.301758
06:20:11,170.42041
06:20:12,170.467041
06:20:13,170.407227
06:20:14,170.418701
06:20:15,170.398437
06:20:16,170.291016
06:20:17,170.181396
06:20:18,169.779297
06:20:19,168.938965
06:20:20,169.191895
06:20:21,168.098145
06:20:22,168.243652
06:20:23,168.871338
06:20:24,169.341309
06:20:25,169.569824
06:20:26,169.762939
06:20:27,170.016113
06:20:28,170.0625
06:20:29,170.140625
06:20:30,170.13208
06:20:31,170.164062
06:20:32,170.109131
06:20:33,170.039062
06:20:34,169.888428
06:20:35,169.861328
06:20:36,169.695557
06:20:37,169.724365
06:20:38,169.796631
06:20:39,169.493164
06:20:40,168.24292
06:20:41,166.012695
06:20:42,163.407715
06:20:43,159.704346
06:20:44,159.073975
06:20:45,160.007812
06:20:46,160.451416
06:20:47,160.174316
06:20:48,158.607178
